,hid,hname,hlocation,hstars,hratings,hnearby,hfacilities,hcheckin,hcheckout
0,96,CK2 Hotel,"95 Soi Intamara 22, Suthisan, Dindang, Din Daeng, 10400 Bangkok, Thailand",3-star hotel,8.4,Jaisamarn Church 0.7 km; University of the Thai Chamber of Commerce 0.7 km; MRT-Huai Khwang 1.3 km; MRT-Sutthisan 1.3 km; Bangkok International Dental Center 1.7 km; Paolo Memorial Hospital 1.7 km; BTS-Sapan Khwai 1.8 km; MRT-Ratchadapisek 2 km; The Esplanade Bangkok 2.1 km; BTS-Ari 2.1 km; สมบูรณ์โภชนา 1 km; Big C รัชดาภิเษก 2 km; ตลาดนัดรถไฟรัชดา 2 km; สวนลุมไนซ์บาร์ซ่ารัชดา 3 km; รัชดาซอย4 4 km; ตลาดนัดจตุจักร 5 km; RCA 7 km; Don Muang Airport 15.7 km; Suvarnabhumi Airport 22.6 km; Chatuchak Weekend Market 2.3 km; Central Plaza Ladprao 3.8 km; Siam Discovery 4 km; Arab Street 4.8 km; Central Embassy 4.9 km; Gaysorn Shopping Mall 5 km; MBK Shopping Mall 5.9 km; Temple of the Golden Mount 7 km; Grand Palace 8.7 km; Wat Arun 9.3 km; ,Non-smoking rooms; Free parking; WiFi in all areas; Room service; Free WiFi; Tea/Coffee Maker in All Rooms,"Tuesday, March 19, 2019","Wednesday, March 20, 2019"
0,97,Citrus Sukhumvit 13 Nana Bangkok by Compass Hospitality,"22 Sukhumvit Soi 13 Bangkok, Wattana, 10110 Bangkok, Thailand",4-star hotel,7.7,Sukhumvit Soi 11 0.1 km; BTS-Nana 0.4 km; Health Land Asoke 0.4 km; Embassy of Sweden 0.4 km; Arab Street 0.5 km; Korean Town 0.5 km; Wattana Church 0.5 km; Kamthieng House Museum 0.5 km; Soi Nana 0.6 km; MRT-Sukhumvit 0.6 km; Zanzibar 0.1 km; Sugar Club Bangkok 0.5 km; Pomodoro spaghetteria e pizzeria 0.5 km; Korean Town 0.5 km; Peizzeria Lemoncello 0.6 km; Hooter 0.6 km; El Gaucho Argentinian Steakhouse 0.8 km; Terminal 21 0.8 km; Central Embassy 1.7 km; Emquartier 2 km; Don Muang Airport 20.3 km; Suvarnabhumi Airport 21.6 km; Central Embassy 1.3 km; Amarin Plaza 1.8 km; Gaysorn Shopping Mall 1.9 km; Lumpini Park 2.1 km; SEA LIFE Bangkok Ocean World 2.5 km; MBK Shopping Mall 3 km; Temple of the Golden Mount 5.7 km; Grand Palace 7.2 km; Wat Arun 7.5 km; Mega Bangna 16.9 km; ,Swimming pool; Outdoor pool; Non-smoking rooms; Free parking; WiFi in all areas; Breakfast,"Tuesday, March 19, 2019","Wednesday, March 20, 2019"
0,98,Somerset Maison Asoke Bangkok,"Room 84 Sukhumvit 23 (Prasanmitr), Klongtoey-Nua, Wattana, Wattana, 10110 Bangkok, Thailand",4-star hotel,9.2,Kamthieng House Museum 0.3 km; MRT-Sukhumvit 0.3 km; Health Land Asoke 0.4 km; Soi Cowboy 0.4 km; The Escape Hunt Experience Bangkok 0.5 km; Terminal 21 0.5 km; Citibank Bangkok 0.5 km; BTS-Asok 0.5 km; Srinakharinwirot University 0.6 km; Korean Town 0.7 km; 7-Eleven 0 km; Prasarnmitr Plaza 0.1 km; Glow Club 0.2 km; Mitsumori  0.2 km; Baan Khanitha Thai Cuisine 0.2 km; Amazon Cafe 0.2 km; Don Muang Airport 20.5 km; Suvarnabhumi Airport 20.8 km; Arab Street 1.2 km; Central Embassy 2 km; Amarin Plaza 2.5 km; Gaysorn Shopping Mall 2.6 km; Lumpini Park 2.6 km; MBK Shopping Mall 3.7 km; Temple of the Golden Mount 6.4 km; Grand Palace 7.9 km; Wat Arun 8.2 km; Mega Bangna 16.2 km; ,Swimming pool; Outdoor pool; Airport shuttle; Non-smoking rooms; good Fitness Center; Free parking; Breakfast,"Tuesday, March 19, 2019","Wednesday, March 20, 2019"
0,99,Phachara Suites Sukhumvit,"22 Sukhumvit Soi 6, Klongtoey, Khlong Toei, 10110 Bangkok, Thailand",4-star hotel,7.9,Wattana Church 0.1 km; Embassy of Sweden 0.2 km; Soi Nana 0.2 km; BTS-Nana 0.2 km; Arab Street 0.4 km; Korean Town 0.5 km; Krungthai Bank Head Office 0.5 km; Sukhumvit Soi 11 0.5 km; Deutsche Bank Bangkok 0.6 km; Embassy of the United Arab Emirates 0.6 km; Kasalong 0.2 km; Nana Plaza 0.3 km; Nana Plaza 0.3 km; Shahrazad Restaurant 0.4 km; ARABESQUE 0.5 km; BAMBOO HALAL RESTAURANT 0.5 km; The Sportman Bar And Restaurant 1 km; Terminal 21 Shopping Mall 1 km; Central Chidlom 1 km; Silom Night Market 1.5 km; Patinum Market 2 km; Asiatique 5 km; Siam Ocean World 2 km; Chaophraya River 5 km; Don Muang Airport 20.9 km; Suvarnabhumi Airport 21.9 km; Central Embassy 1 km; Amarin Plaza 1.5 km; Lumpini Park 1.6 km; Gaysorn Shopping Mall 1.6 km; SEA LIFE Bangkok Ocean World 2.1 km; MBK Shopping Mall 2.7 km; Temple of the Golden Mount 5.3 km; Grand Palace 6.8 km; Wat Arun 7.1 km; Mega Bangna 17 km; ,Swimming pool; Outdoor pool; Airport shuttle; Non-smoking rooms; good Fitness Center; Spa; Breakfast,"Tuesday, March 19, 2019","Wednesday, March 20, 2019"
0,100,Anantara Siam Bangkok Hotel,"155 Rajadamri Road, Siam, Pathumwan, 10330 Bangkok, Thailand",5-star hotel,9.0,BTS-Rachadamri 0.2 km; CIMB Thai Bank Head Office 0.3 km; Amarin Plaza 0.3 km; Police General Hospital 0.4 km; Erawan Shrine 0.4 km; Royal Bangkok Sports Club 0.4 km; Royal Thai Police Headquarters 0.5 km; BTS-Chit Lom 0.5 km; Gaysorn Shopping Mall 0.5 km; Central World Plaza 0.6 km; Amarin Plaza 0.5 km; Big C 0.6 km; Central World Shopping Complex 0.6 km; Siam Paragon Shopping Complex 1.1 km; Phatpong Night Market 2.8 km; Chatuchak Weekend Market 8.6 km; Don Muang Airport 21.1 km; Suvarnabhumi Airport 23.4 km; Central Embassy 0.8 km; SEA LIFE Bangkok Ocean World 0.8 km; Lumpini Park 1.1 km; MBK Shopping Mall 1.2 km; Bangkok Art & Culture Centre 1.2 km; Arab Street 1.5 km; Temple of the Golden Mount 3.9 km; Grand Palace 5.3 km; Wat Arun 5.6 km; Mega Bangna 18.3 km; ,Swimming pool; Outdoor pool; Airport shuttle; Non-smoking rooms; good Fitness Center; Spa; Tea/Coffee Maker in All Rooms; Bar; Very Good Breakfast,"Tuesday, March 19, 2019","Wednesday, March 20, 2019"
0,101,The Dawin Nana,"35/1-2 Sukhumvit Road, Soi Nanatai (4), Khlong Toei, 10110 Bangkok, Thailand",3-star hotel,8.5,Wattana Church 0.2 km; Soi Nana 0.3 km; Embassy of Sweden 0.3 km; BTS-Nana 0.3 km; Arab Street 0.4 km; Korean Town 0.5 km; Krungthai Bank Head Office 0.5 km; Sukhumvit Soi 11 0.6 km; Deutsche Bank Bangkok 0.6 km; Embassy of the United Arab Emirates 0.6 km; Food Land 0.7 km; Don Muang Airport 20.9 km; Suvarnabhumi Airport 21.9 km; Central Embassy 1 km; Amarin Plaza 1.4 km; Lumpini Park 1.5 km; Gaysorn Shopping Mall 1.5 km; SEA LIFE Bangkok Ocean World 2.1 km; MBK Shopping Mall 2.6 km; Temple of the Golden Mount 5.3 km; Grand Palace 6.8 km; Wat Arun 7 km; Mega Bangna 17 km; ,Swimming pool; Outdoor pool; Airport shuttle; Non-smoking rooms; WiFi in all areas; Room service; Bar; Good Breakfast,"Tuesday, March 19, 2019","Wednesday, March 20, 2019"
0,102,iCheck inn Nana,"131/27 Sukhumvit Soi 7/1, Sukhumvit Rd., Klongtoey, Wattana, Wattana, 10110 Bangkok, Thailand",3-star hotel,8.0,BTS-Nana 0.1 km; Embassy of Sweden 0.1 km; Sukhumvit Soi 11 0.2 km; Wattana Church 0.2 km; Arab Street 0.3 km; Soi Nana 0.3 km; Korean Town 0.4 km; Krungthai Bank Head Office 0.4 km; Health Land Asoke 0.6 km; Bumrungrad International Hospital 0.6 km; Chill in Bar and Restaurant 0 km; Chill in Bar and Restaurant 0 km; Don Muang Airport 20.6 km; Suvarnabhumi Airport 21.7 km; Central Embassy 1.1 km; Amarin Plaza 1.6 km; Gaysorn Shopping Mall 1.7 km; Lumpini Park 1.9 km; SEA LIFE Bangkok Ocean World 2.3 km; MBK Shopping Mall 2.8 km; Temple of the Golden Mount 5.5 km; Grand Palace 7 km; Wat Arun 7.3 km; Mega Bangna 17 km; ,Non-smoking rooms; Free WiFi; Restaurant; 24-hour front desk; Bar; Breakfast,"Tuesday, March 19, 2019","Wednesday, March 20, 2019"
0,103,K.V.Mansion,"90 Sukhumvit Soi 81, Prakanong, Wattana, 10260 Bangkok, Thailand",3 stars,8.5,BTS-On Nut 0.3 km; BTS-Bang Chak 1 km; W District's Market 1.5 km; BTS-Phra Khanong 1.8 km; BTS - Punnawithi 1.9 km; Sukhumvit Hospital 2.4 km; Bangkok University International College 2.5 km; Gateway Ekamai 2.5 km; BTS-Ekkamai 2.6 km; Ekkamai Eastern Bus Terminal 2.7 km; krua sai lom 0 km; wcafe 0 km; noodle 0 km; seven eleven 0 km; night market 0.3 km; Suvarnabhumi Airport 15.9 km; Don Muang Airport 23.9 km; Arab Street 6.8 km; Lumpini Park 7.3 km; Central Embassy 7.6 km; Amarin Plaza 8 km; Gaysorn Shopping Mall 8.2 km; MBK Shopping Mall 9.1 km; Mega Bangna 10.4 km; Temple of the Golden Mount 11.8 km; Grand Palace 13.1 km; Wat Arun 13.2 km; ,Non-smoking rooms; Free parking; Free WiFi,"Tuesday, March 19, 2019","Wednesday, March 20, 2019"
0,104,FuramaXclusive Sukhumvit,"27 Sukhumvit Soi 1, Sukhumvit Rd., Wattana, Wattana, 10110 Bangkok, Thailand",4-star hotel,7.5,"Bumrungrad International Hospital 0.1 km; Krungthai Bank Head Office 0.4 km; BTS - Phloen Chit 0.4 km; Arab Street 0.5 km; Embassy of the United Kingdom, Bangkok 0.5 km; Central Embassy 0.6 km; Deutsche Bank Bangkok 0.6 km; Soi Nana 0.6 km; Sukhumvit Soi 11 0.7 km; Embassy of Sweden 0.7 km; Shahrazad 0.8 km; Don Muang Airport 20.2 km; Suvarnabhumi Airport 22.3 km; Amarin Plaza 1.1 km; Gaysorn Shopping Mall 1.2 km; SEA LIFE Bangkok Ocean World 1.8 km; Lumpini Park 2 km; Bangkok Art & Culture Centre 2.3 km; MBK Shopping Mall 2.4 km; Temple of the Golden Mount 4.9 km; Grand Palace 6.5 km; Wat Arun 6.8 km; Mega Bangna 17.7 km; ",Swimming pool; Outdoor pool; Non-smoking rooms; Fitness center; Family rooms; Free parking; Bar; Breakfast,"Tuesday, March 19, 2019","Wednesday, March 20, 2019"
0,105,Graceland Bangkok by Grace Hotel,"35 Nana Nua (soi 5), Sukhumvit Road, Wattana, Wattana, 10110 Bangkok, Thailand",4-star hotel,8.0,Bumrungrad International Hospital 0.3 km; Arab Street 0.3 km; Krungthai Bank Head Office 0.3 km; Sukhumvit Soi 11 0.3 km; BTS-Nana 0.4 km; Embassy of Sweden 0.5 km; Soi Nana 0.5 km; Wattana Church 0.5 km; BTS - Phloen Chit 0.6 km; Deutsche Bank Bangkok 0.7 km; Foodland 0.3 km; Don Muang Airport 20.2 km; Suvarnabhumi Airport 22 km; Central Embassy 0.9 km; Amarin Plaza 1.4 km; Gaysorn Shopping Mall 1.5 km; Lumpini Park 2 km; SEA LIFE Bangkok Ocean World 2.1 km; MBK Shopping Mall 2.7 km; Temple of the Golden Mount 5.3 km; Grand Palace 6.8 km; Wat Arun 7.1 km; Mega Bangna 17.3 km; ,Swimming pool; Non-smoking rooms; Free parking; Facilities for disabled guests; Room service; Free WiFi; Good Breakfast,"Tuesday, March 19, 2019","Wednesday, March 20, 2019"
0,106,City Lodge Soi 9 Hotel,"137/1-3 Soi 9, Sukhumvit Road, Wattana, Wattana, 10110 Bangkok, Thailand",3-star hotel,7.6,BTS-Nana 0.1 km; Embassy of Sweden 0.2 km; Wattana Church 0.2 km; Sukhumvit Soi 11 0.2 km; Korean Town 0.3 km; Soi Nana 0.3 km; Arab Street 0.4 km; Health Land Asoke 0.5 km; Krungthai Bank Head Office 0.5 km; Terminal 21 0.6 km; The Game 0 km; The Game 0 km; Night Market 0.1 km; Subway 0.1 km; 7/11 0.3 km; McDonald's 0.3 km; Foodland Supermarket 0.5 km; Don Muang Airport 20.7 km; Suvarnabhumi Airport 21.7 km; Central Embassy 1.1 km; Amarin Plaza 1.7 km; Gaysorn Shopping Mall 1.7 km; Lumpini Park 1.8 km; SEA LIFE Bangkok Ocean World 2.3 km; MBK Shopping Mall 2.9 km; Temple of the Golden Mount 5.5 km; Grand Palace 7 km; Wat Arun 7.3 km; Mega Bangna 16.9 km; ,Non-smoking rooms; Free WiFi; 24-hour front desk; Air conditioning; Laundry,"Tuesday, March 19, 2019","Wednesday, March 20, 2019"
0,107,United Residence,"414 Sukhumvit Soi 63 (Ekamai 26) Sukhumvit Road Klongton Nua, Watana, Wattana, 10110 Bangkok, Thailand",3 stars,8.8,Camillian Hospital 0.6 km; The Commons 0.7 km; Thonglor Nightlife Area 0.8 km; SeenSpace 0.9 km; Health Land Ekkamai 0.9 km; 9:53 Art Mall 1.2 km; Samitivej Sukhumvit Hospital 1.4 km; Dental Hospital Bangkok 1.4 km; Bangkok Hospital 1.4 km; The Terrace 49 1.4 km; Kingkong Yakiniku Buffet 0.2 km; Tuba 0.3 km; Nunglen 0.8 km; Big C 1.2 km; Tops market 1.6 km; Gateway 2.1 km; Suvarnabhumi Airport 18.1 km; Don Muang Airport 20.5 km; Arab Street 3.9 km; Central Embassy 4.7 km; Lumpini Park 5.1 km; Amarin Plaza 5.2 km; Gaysorn Shopping Mall 5.3 km; MBK Shopping Mall 6.4 km; Temple of the Golden Mount 9.1 km; Grand Palace 10.6 km; Wat Arun 10.9 km; Mega Bangna 13.9 km; ,Non-smoking rooms; Fitness center; Free parking; WiFi in all areas; Free WiFi,"Tuesday, March 19, 2019","Wednesday, March 20, 2019"
0,108,I Residence Hotel Silom,"93 NaraThivas, Nara Thivas Racha Nakarin Rd., Silom, Bangrak, Bang Rak, 10500 Bangkok, Thailand",4-star hotel,7.7,BTS-Chong Nonsi 0.1 km; MahaNakhon 0.2 km; Blue Elephant Sathorn 0.2 km; Bangkok Bank Head Office 0.3 km; Embassy of the Republic of Singapore 0.4 km; Bangkok Fashion Outlet 0.4 km; Health Land Sathorn 0.5 km; Bangkok Christian Hospital 0.5 km; M.R. Kukrit's House 0.5 km; BNH Hospital 0.5 km; The Local Canteen 0 km; Patpong Night Market 0.8 km; Siam Square 3.8 km; Don Muang Airport 23.2 km; Suvarnabhumi Airport 24.1 km; Lumpini Park 1.5 km; MBK Shopping Mall 2.2 km; SEA LIFE Bangkok Ocean World 2.5 km; Amarin Plaza 2.5 km; Bangkok Art & Culture Centre 2.6 km; Central Embassy 2.9 km; Temple of the Golden Mount 4.2 km; Wat Arun 5 km; Grand Palace 5.1 km; Mega Bangna 18.3 km; ,Swimming pool; Outdoor pool; Non-smoking rooms; Free parking; WiFi in all areas; Bar; Breakfast,"Tuesday, March 19, 2019","Wednesday, March 20, 2019"
0,109,Silom City Hotel,"72 Soi Prachum (Silom 22), Surawong Rd., Bangrak, Bang Rak, 10500 Bangkok, Thailand",3-star hotel,8.3,The Neilson Hays Library 0.2 km; Sri Mariamman Temple (Wat Khaek) 0.2 km; Bangkok Fashion Outlet 0.5 km; Bangkokian Museum 0.5 km; Lerdsin Hospital 0.6 km; Health Land Sathorn 0.7 km; Blue Elephant Sathorn 0.7 km; MahaNakhon 0.7 km; BTS-Surasak 0.7 km; Embassy of the Russian Federation 0.7 km; morning 1 km; Don Muang Airport 23.3 km; Suvarnabhumi Airport 24.9 km; MBK Shopping Mall 2.1 km; Lumpini Park 2.2 km; Bangkok Art & Culture Centre 2.5 km; SEA LIFE Bangkok Ocean World 2.6 km; Amarin Plaza 2.9 km; Gaysorn Shopping Mall 2.9 km; Central Embassy 3.3 km; Temple of the Golden Mount 3.6 km; Wat Arun 4.2 km; Grand Palace 4.3 km; ,Non-smoking rooms; Fitness center; Free parking; WiFi in all areas; Room service; Tea/Coffee Maker in All Rooms; Good Breakfast,"Tuesday, March 19, 2019","Wednesday, March 20, 2019"
0,110,Jam Hostel Bangkok,"9, Phra Sumen Rd, Chanasongkram, Phranakorn , 10200 Bangkok, Thailand",,9.3,Santichaiprakarn Park 0.2 km; Phra Arthit Pier 0.3 km; Wat Chana Song Khram 0.3 km; UNICEF Thailand 0.5 km; Wat Bowonniwet Vihara 0.5 km; Khao San Road 0.5 km; Khao San Road Night Market 0.5 km; National Gallery 0.6 km; Somdet Phra Pinklao Bridge 0.6 km; Bangkok City Library 0.7 km; 7-11 Convenient Store 0 km; Tung Hua Seng Supermarket 0.3 km; Khaosan Road 0.3 km; Kin Lom Chom Sapan Thai Restaurant 0.7 km; Brown Sugar The Jazz Boutique 0.8 km; Padtai Tipsamai 1.6 km; Central Pinklao Department Store 3.5 km; Siam Square Shopping Center 5 km; Tewet Fresh Market 1 km; Chaophraya River 0.1 km; Don Muang Airport 20.9 km; Suvarnabhumi Airport 28.5 km; Bangkok National Museum 0.8 km; Temple of the Emerald Buddha 1.3 km; Temple of the Golden Mount 1.5 km; Grand Palace 1.6 km; Dusit Palace 2.1 km; Wat Arun 2.4 km; Siam Discovery 3.7 km; Bangkok Art & Culture Centre 4.1 km; MBK Shopping Mall 4.2 km; Central Embassy 5.8 km; ,Airport shuttle; Non-smoking rooms; Family rooms; WiFi in all areas; Free WiFi; Bar,"Tuesday, March 19, 2019","Wednesday, March 20, 2019"
0,111,Sofitel Bangkok Sukhumvit,"189 Sukhumvit Road, Soi 13 - 15,Klongtoey-Nua, Wattana , Wattana, 10110 Bangkok, Thailand",5-star hotel,8.8,"Korean Town 0.1 km; BTS-Nana 0.3 km; Wattana Church 0.3 km; Embassy of Sweden 0.3 km; Terminal 21 0.4 km; Sukhumvit Soi 11 0.4 km; BTS-Asok 0.4 km; Health Land Asoke 0.4 km; MRT-Sukhumvit 0.4 km; Kamthieng House Museum 0.4 km; Market 0.2 km; Tops Supermarket  0.2 km; Terminal 21  0.3 km; Villa Market 1.3 km; EmQuartier  1.5 km; Siam Paragon 4 km; Lumpini Park 4 km; Don Muang Airport 20.7 km; Suvarnabhumi Airport 21.5 km; Terminal 21 Popular brands like: H&M, Nike; Arab Street 0.6 km; Central Embassy 1.3 km; Amarin Plaza 1.8 km; Lumpini Park 1.9 km; Gaysorn Shopping Mall 1.9 km; MBK Shopping Mall 3.1 km; Temple of the Golden Mount 5.7 km; Grand Palace 7.2 km; Wat Arun 7.5 km; Mega Bangna 16.7 km; ",Swimming pool; Outdoor pool; Airport shuttle; Non-smoking rooms; exceptional Fitness Center; Spa; Bar; Very Good Breakfast,"Tuesday, March 19, 2019","Wednesday, March 20, 2019"
0,112,Nouvo City Hotel,"2 Samsen 2, Samsen Road, Banglumphu, 10200 Bangkok, Thailand",4-star hotel,8.5,Wat Bowonniwet Vihara 0.3 km; Santichaiprakarn Park 0.5 km; Khao San Road Night Market 0.5 km; Khao San Road 0.5 km; Wat Chana Song Khram 0.5 km; Bangkok City Library 0.6 km; Phra Arthit Pier 0.6 km; National Gallery 0.7 km; UNICEF Thailand 0.7 km; Democracy Monument 0.7 km; Tang Hau Seng  0.1 km; Banglampoo 0.1 km; Khaosan Road 0.4 km; Chao Phya River 0.2 km; Don Muang Airport 20.8 km; Suvarnabhumi Airport 28.2 km; Bangkok National Museum 1 km; Temple of the Golden Mount 1.3 km; Temple of the Emerald Buddha 1.4 km; Grand Palace 1.6 km; Dusit Palace 1.9 km; Wat Arun 2.4 km; Siam Discovery 3.5 km; Bangkok Art & Culture Centre 3.8 km; MBK Shopping Mall 3.9 km; Central Embassy 5.5 km; ,Swimming pool; Outdoor pool; Airport shuttle; Non-smoking rooms; good Fitness Center; good Spa & Wellness Center; Tea/Coffee Maker in All Rooms; Very Good Breakfast,"Tuesday, March 19, 2019","Wednesday, March 20, 2019"
0,113,D Varee Xpress Makkasan Hotel,"1643/5 New Phetchaburi Road, Makkasan, Ratchathevi, 10400 Bangkok, Thailand",3-star hotel,7.0,Makkasan Station 0.2 km; MRT-Phetchaburi 0.3 km; Srinakharinwirot University 0.6 km; Sukhumvit Soi 11 0.9 km; Health Land Asoke 1 km; MRT-Phra Ram 9 1 km; Bumrungrad International Hospital 1 km; Fortune Town IT Mall 1.1 km; Kamthieng House Museum 1.1 km; Praram 9 Hospital 1.1 km; Don Muang Airport 19.5 km; Suvarnabhumi Airport 21.4 km; Arab Street 1.1 km; Central Embassy 1.7 km; Amarin Plaza 2.2 km; Gaysorn Shopping Mall 2.2 km; SEA LIFE Bangkok Ocean World 2.8 km; MBK Shopping Mall 3.5 km; Temple of the Golden Mount 5.9 km; Grand Palace 7.5 km; Wat Arun 7.9 km; Mega Bangna 17.1 km; ,Non-smoking rooms; Family rooms; Free parking; WiFi in all areas; Free WiFi; Breakfast,"Tuesday, March 19, 2019","Wednesday, March 20, 2019"
0,114,Villa Phra Sumen Bangkok,"457 Phrasumen Rd. Bawornniwet Pranakorn, 10200 Bangkok, Thailand",3-star hotel,9.1,Democracy Monument 0.3 km; Wat Bowonniwet Vihara 0.4 km; Rattanakosin Exhibition Hall 0.4 km; Bangkok City Library 0.5 km; Wat Ratchanadda 0.5 km; Bangkok City Hall 0.6 km; Wat Thepthidaram Woraviharn 0.6 km; Khao San Road Night Market 0.6 km; Khao San Road 0.6 km; UNESCAP and United Nations 0.7 km; Boo Bike Milk Cafe 0 km; Seven Eleven 0.1 km; Brown Sugar The Jazz Boutique 0.1 km; Krua Apsorn Restaurnt 0.5 km; Banglamphu 0.7 km; Don Muang Airport 20.9 km; Suvarnabhumi Airport 27.7 km; Temple of the Golden Mount 0.7 km; Bangkok National Museum 1.2 km; Temple of the Emerald Buddha 1.4 km; Grand Palace 1.6 km; Dusit Palace 1.8 km; Wat Arun 2.4 km; Siam Discovery 3.2 km; Bangkok Art & Culture Centre 3.2 km; MBK Shopping Mall 3.3 km; Central Embassy 4.9 km; ,Non-smoking rooms; Free WiFi; 24-hour front desk; Air conditioning; Garden,"Tuesday, March 19, 2019","Wednesday, March 20, 2019"
0,115,Grand China Hotel,"215 Yaowarat Road, Samphantawongse, 10100 Bangkok, Thailand",4-star hotel,7.6,Sampeng Market 0.3 km; Wat Mangkon Kamalawat 0.3 km; Ratchawong Pier 0.5 km; The Old Siam Plaza 0.8 km; Temple of the Golden Buddha or Wat Traimit 0.9 km; Sala Chalermkrung Royal Theatre 0.9 km; Yaowarat 1 km; Hua Lamphong Train Station 1.1 km; Thai Chamber of commerce 1.1 km; Wat Suthat and the Giant Swing 1.1 km; Starbucks Coffee 0 km; Sampheng Night Market 0.2 km; China town  0.3 km; White flower restaurant 1.8 km; Yodpimarn Market 3 km; Siam Paragon 5 km; Central world  5.7 km; Asiatique the riverfront 8.1 km; Chao Phraya River 0.6 km; Don Muang Airport 22.3 km; Suvarnabhumi Airport 26.9 km; Chinatown Local & Authentic; Temple of the Golden Mount 1.3 km; Temple of the Emerald Buddha 1.8 km; Grand Palace 1.9 km; Wat Arun 2 km; Khao San Road 2.1 km; Bangkok National Museum 2.3 km; MBK Shopping Mall 2.4 km; Bangkok Art & Culture Centre 2.6 km; SEA LIFE Bangkok Ocean World 3 km; Central Embassy 4.2 km; ,Swimming pool; Outdoor pool; Airport shuttle; Non-smoking rooms; Fitness center; Spa; Tea/Coffee Maker in All Rooms; Bar; Good Breakfast,"Tuesday, March 19, 2019","Wednesday, March 20, 2019"
0,116,The Landmark Bangkok,"138 Sukhumvit Road, 10110 Bangkok, Thailand",5-star hotel,8.8,Embassy of Sweden 0.1 km; Soi Nana 0.1 km; Arab Street 0.1 km; BTS-Nana 0.2 km; Wattana Church 0.2 km; Sukhumvit Soi 11 0.3 km; Krungthai Bank Head Office 0.3 km; Korean Town 0.5 km; Bumrungrad International Hospital 0.6 km; Deutsche Bank Bangkok 0.6 km; FoodLand Supermarket 0.1 km; Bed Supperclub 0.8 km; Cabbages and Condoms restaurant 0.8 km; Seafood Market Sukhumvit 1 km; Don Muang Airport 20.6 km; Suvarnabhumi Airport 21.9 km; Central Embassy 0.9 km; Amarin Plaza 1.4 km; Gaysorn Shopping Mall 1.5 km; Lumpini Park 1.7 km; SEA LIFE Bangkok Ocean World 2.1 km; MBK Shopping Mall 2.7 km; Temple of the Golden Mount 5.3 km; Grand Palace 6.8 km; Wat Arun 7.1 km; Mega Bangna 17.1 km; ,Swimming pool; Outdoor pool; Airport shuttle; Non-smoking rooms; good Fitness Center; Spa; Bar; Very Good Breakfast,"Tuesday, March 19, 2019","Wednesday, March 20, 2019"
0,117,Happy 3,"33/3 Soi Kasemsan3 Rama1 Wangmai Pathumwan, Phaya Thai, 10330 Bangkok, Thailand",3-star hotel,8.7,"The Jim Thompson House 0.1 km; BTS-National Stadium 0.3 km; Bangkok Art & Culture Centre 0.4 km; Suphachalasai Stadium 0.4 km; Madame Tussauds Bangkok 0.5 km; BTS-Ratchathewi 0.6 km; MBK Shopping Mall 0.6 km; Siam Center 0.6 km; BTS-Siam 0.8 km; KidZania Bangkok 0.8 km; Cafe at Ease 0.4 km; Don Muang Airport 20.8 km; Suvarnabhumi Airport 24.9 km; Siam Discovery Popular brands like: Apple, Nike; Siam Center Luxury; SEA LIFE Bangkok Ocean World 0.9 km; Gaysorn Shopping Mall 1.5 km; Amarin Plaza 1.6 km; Central Embassy 2.1 km; Siam Discovery 2.2 km; Temple of the Golden Mount 2.3 km; Lumpini Park 2.5 km; Dusit Palace 2.8 km; Grand Palace 3.9 km; Wat Arun 4.3 km; ",Swimming pool; Non-smoking rooms; Indoor pool; Free parking; WiFi in all areas; Bar; Good Breakfast,"Tuesday, March 19, 2019","Wednesday, March 20, 2019"
0,118,Praso@Ratchada12,"194 Soi Ratchadapisek 12, Huai Khwang, Huai Khwang, 10310 Bangkok, Thailand",4-star hotel,8.1,Bangkok International Dental Center 0.3 km; MRT-Huai Khwang 0.4 km; Embassy of the Republic of Korea 0.8 km; Siam Niramit 0.9 km; Thailand Cultural Center 1 km; The Esplanade Bangkok 1.1 km; MRT-Thailand Cultural Center 1.1 km; The Embassy of The People's Republic of China 1.6 km; University of the Thai Chamber of Commerce 1.6 km; MRT-Sutthisan 1.6 km; Joe Seafood 0.1 km; Don Muang Airport 16.5 km; Suvarnabhumi Airport 21.1 km; Chatuchak Weekend Market 3.9 km; Arab Street 4.3 km; Central Embassy 4.6 km; Siam Discovery 4.8 km; Gaysorn Shopping Mall 4.9 km; MBK Shopping Mall 6 km; Temple of the Golden Mount 7.7 km; Grand Palace 9.4 km; Wat Arun 10 km; Mega Bangna 18.1 km; ,Swimming pool; Outdoor pool; Non-smoking rooms; Fitness center; Spa; Free parking; Tea/Coffee Maker in All Rooms; Breakfast,"Tuesday, March 19, 2019","Wednesday, March 20, 2019"
