,hid,hname,hlocation,hstars,hratings,hnearby,hfacilities,hcheckin,hcheckout
0,823,P-Park Residence - Charansanitwong-Rama7,"683/3 Charansanitwong 95/2 Bang-Or, Bangphlat, 10700 Bangkok, Thailand",2 stars,7.2,Yanhee International Hospital 0.7 km; King Mongkut's University of Technology North Bangkok 1.6 km; MRT - Tao Poon 2.1 km; Wat Tuek Pier 2.5 km; MRT - Bang Son 2.7 km; Wat Kien Pier 3 km; Bang Sue MRT Station 3 km; MRT - Wong Sawang 3.1 km; Suan Dusit University 3.2 km; Royal Thai Monastery 3.3 km; Tesco Lotus 2.2 km; Big C Super Center 3.7 km; AO TO KO MARKET 3 6.5 km; Chaopraya 0.8 km; Don Muang Airport 16.1 km; Suvarnabhumi Airport 28.7 km; Dusit Palace 3.9 km; Chatuchak Weekend Market 4.2 km; Siam Discovery 4.7 km; Central Plaza Ladprao 5.4 km; Khao San Road 5.5 km; Temple of the Golden Mount 5.8 km; Grand Palace 6.6 km; MBK Shopping Mall 7.2 km; Wat Arun 7.4 km; Central Embassy 7.8 km; ,Swimming pool; Outdoor pool; Non-smoking rooms; very good Fitness Center; Room service; Restaurant,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,824,Baan I-Saran,"68/26 North-Sathorn Road, Silom, Bangrak, Bang Rak, 10500 Bangkok, Thailand",,,,Non-smoking rooms; Free WiFi; Air conditioning; Laundry; Daily housekeeping; Breakfast,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,825,3rd Rock Hostel,"No.11 Soi Rama9 41, Yaek 18, Suanluang, 10250 Bangkok, Thailand",3 stars,8.7,The Nine Neighborhood Center 0.2 km; Rajamangala National Stadium 1.4 km; Assumption University - Hua Mak Campus 1.5 km; Samitivej Srinakarin Hospital 1.7 km; Ramkhamhaeng University 1.8 km; The Mall Shopping Center Bangkapi 1.9 km; Hua Mark Airport Rail Link Station 2.4 km; Ramkhamhaeng Station 2.5 km; Stamford International University 4.1 km; Health Land Ekkamai 4.3 km; Seven Eleven 0.1 km; Seri Market 0.1 km; Seri Market Food Court 0.1 km; Golden Place Super Strore 0.1 km; 24hrs Mcdonald 0.2 km; Starbucks 0.2 km; The Nine Shopping Complex 0.2 km; The Nine Shopping Complex 0.2 km; Est.  33 The Nine  0.2 km; Indoor stadium huamak 2 km; Korkortor night market Bangkok 2.5 km; Sports Authority of Thailand 2.5 km; Suvarnabhumi Airport 14.8 km; Don Muang Airport 20 km; Central Festival EastVille 6.8 km; Arab Street 7.6 km; Central Embassy 8.4 km; Amarin Plaza 8.9 km; Lumpini Park 8.9 km; MBK Shopping Mall 10.2 km; Mega Bangna 12.1 km; Temple of the Golden Mount 12.7 km; Grand Palace 14.3 km; Wat Arun 14.6 km; ,Airport shuttle; Non-smoking rooms; Free parking; Family rooms; Room service; Breakfast,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,826,Charlie House,"1034/36-37 Soi Saphan Khu, Rama IV Rd, Sathorn, Sathorn, 10120 Bangkok, Thailand",3 stars,6.0,,Airport shuttle; Non-smoking rooms; Free WiFi; Terrace; Air conditioning,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,827,Good Start Apartment,"120 Rama 1 Rd., Wangmai, Prathumwan, 10330 Bangkok, Thailand",2 stars,8.2,Suphachalasai Stadium 0.2 km; The Jim Thompson House 0.5 km; BTS-National Stadium 0.5 km; Bangkok Art & Culture Centre 0.6 km; MBK Shopping Mall 0.7 km; Madame Tussauds Bangkok 0.8 km; I'm Park Community Mall 0.8 km; Siam Center 0.9 km; BTS-Ratchathewi 0.9 km; British Council Thailand 1 km; Street food restaurants 0.1 km; coffee and smoothies 0.1 km; Tesco Lotus Supermarket 0.1 km; Don Muang Airport 21 km; Suvarnabhumi Airport 25.2 km; SEA LIFE Bangkok Ocean World 1.2 km; Gaysorn Shopping Mall 1.8 km; Amarin Plaza 1.9 km; Temple of the Golden Mount 2.1 km; Central Embassy 2.4 km; Siam Discovery 2.4 km; Lumpini Park 2.6 km; Dusit Palace 2.8 km; Grand Palace 3.6 km; Wat Arun 3.9 km; ,Non-smoking rooms; Free WiFi; Air conditioning,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,828,Monkey Cave,"202 Thanon Tanao, 10200 Bangkok, Thailand",,,,Non-smoking rooms; Free WiFi; Bar; Air conditioning,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,829,Cinnamon Residence,"62/67 Soi Vibhavadi 42, Vibhavadi Road, Ladyao, Chatuchak, Chatuchak, 10900 Bangkok, Thailand",4-star hotel,7.7,,Swimming pool; Airport shuttle; Outdoor pool; good Fitness Center; Free parking; Bar; Breakfast,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,830,Red door,"43/3 Soi Samsen 3 Samsen rd., Samphraya, Phranakorn, 10200 Bangkok, Thailand",,8.7,,Non-smoking rooms; Free WiFi; Air conditioning; Elevator; Daily housekeeping,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,831,Inn Stations Hostel,"290 Rama 4 Rd., Pathumwan, Rong Maung, 10120 Bangkok, Thailand",,8.4,,Non-smoking rooms; Free WiFi; Terrace; Bar; Air conditioning,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,832,The Plubpla Serviced Apartment,"59/1 Soi Ladprao 126, Ladprao Road, 10310 Bangkok, Thailand",,,,Non-smoking rooms; Free parking; Free WiFi; Air conditioning,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,833,Unico Express@Sukhumvit,"74 Sukhumvit Soi 3 Road, Wattana, 10110 Bangkok, Thailand",3-star hotel,6.3,"Bumrungrad International Hospital 0.2 km; Krungthai Bank Head Office 0.6 km; Arab Street 0.6 km; Sukhumvit Soi 11 0.6 km; BTS - Phloen Chit 0.8 km; Soi Nana 0.8 km; BTS-Nana 0.8 km; Embassy of Sweden 0.8 km; Makkasan Station 0.8 km; Embassy of the United Kingdom, Bangkok 0.9 km; Indian Restaurant 0.1 km; Bamboo Bar 0.1 km; Thanaphoom Market 0.5 km; Villa Market 3 km; Terminal 21 5 km; Don Muang Airport 19.9 km; Suvarnabhumi Airport 22.1 km; Central Embassy 0.9 km; Amarin Plaza 1.5 km; Gaysorn Shopping Mall 1.5 km; SEA LIFE Bangkok Ocean World 2.1 km; Lumpini Park 2.3 km; MBK Shopping Mall 2.7 km; Temple of the Golden Mount 5.2 km; Grand Palace 6.7 km; Wat Arun 7.1 km; Mega Bangna 17.5 km; ",Swimming pool; Airport shuttle; Outdoor pool; Non-smoking rooms; Free parking; Family rooms; Bar; Breakfast,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,834,T Hostel @ Victory Monument,"156/3 Phahonyothin Rd, Samsennai, Phayathai, Phaya Thai, 10400 Bangkok, Thailand",,8.9,,Non-smoking rooms; Free WiFi; Bar; Air conditioning; Laundry,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,835,T Series Place Serviced Apartment,"116/1 Charoenrat Soi 8 Charoenrat Road, Thoong Wat Don, Sathorn, Sathorn, 10120 Bangkok, Thailand",4 stars,,,Non-smoking rooms; Fitness center; Free parking; Family rooms; WiFi in all areas,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,836,Baan Phaholyothin 52,"3/2899 Phahonyothin Rd. Soi Phahonyothin52 (Yak-4) , Khlong Thanon, Bangkok, 10220 Bangkok, Thailand",,7.1,,Non-smoking rooms; Free parking; Family rooms; Free WiFi,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,837,Tailorbird B&B,"8/1 Sukhumvit soi 28 Sukhumvit Road, Klongton, Klongtoey, Khlong Toei, 10110 Bangkok, Thailand",,9.4,"BTS-Phrom Phong 0.4 km; Emporium Shopping Mall 0.4 km; EmQuartier Shopping Mall 0.4 km; Benjasiri Park 0.6 km; Thailand Creative & Design Center 0.6 km; The Terrace 49 0.6 km; Dental Hospital Bangkok 0.7 km; 9:53 Art Mall 0.8 km; BTS-Thong Lo 0.8 km; Samitivej Sukhumvit Hospital 0.9 km; Tops 0.3 km; Emporium 0.5 km; Taproom 0.5 km; Greyhound 0.5 km; Roast 0.5 km; Gethawa 0.6 km; Klongtoey Market 2 km; Chaopraya 7 km; Suvarnabhumi Airport 19.7 km; Don Muang Airport 21.6 km; The EM District Popular brands like: Apple, Cartier, Gucci, H&M, Zara, Prada, Nike, Chanel, Burberry, Louis Vuitton; Arab Street 2.5 km; Lumpini Park 3.3 km; Central Embassy 3.3 km; Amarin Plaza 3.8 km; Gaysorn Shopping Mall 3.9 km; MBK Shopping Mall 4.9 km; Temple of the Golden Mount 7.6 km; Grand Palace 9 km; Wat Arun 9.2 km; Mega Bangna 14.7 km; ",Airport shuttle; Non-smoking rooms; Free parking; Family rooms; WiFi in all areas; Room service; Bar,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,838,Monomer Hostel Bangkok,"486/157 Soi Phetchaburi16, Ratchathewi (Ratchathewi-BTS Skytrain Station), Phaya Thai, 10400 Bangkok, Thailand",2 stars,8.7,,Non-smoking rooms; Family rooms; Free WiFi; Air conditioning; Laundry; Breakfast,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,839,Thara House,"100-100/1 Phraarthit Road, Chanasongkhram, Phranakorn District, 10200 Bangkok, Thailand",2 stars,7.5,,Free WiFi; 24-hour front desk; Daily housekeeping; Baggage storage,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,840,Baan Chatuchak,"9/5 Thanon Phahon Yothin Chatuchak, Chatuchak, 10900 Bangkok, Thailand",,5.2,Kamphaeng Phet MRT Station 0.3 km; Or Tor Kor Market 0.3 km; Chatuchak Weekend Market 0.4 km; BTS-Sapan Khwai 0.4 km; Paolo Memorial Hospital 0.6 km; Chatuchak Park MRT Station 0.6 km; BTS-Mo Chit 0.7 km; Queen Sirikit Park 1 km; Bang Sue MRT Station 1.4 km; Bangkok Airways Head Office 1.4 km; สนั่นอาหารทะเล 0.1 km; OR TOR KOR MARKET 0.1 km; CHATUCHAK WEEKEND MARKET 0.2 km; JJ GREEN 0.6 km; Don Muang Airport 14.8 km; Suvarnabhumi Airport 24.5 km; Chatuchak Weekend Market Market; Central Plaza Ladprao 2.5 km; Siam Discovery 3.9 km; Dusit Palace 4.8 km; Gaysorn Shopping Mall 5.9 km; Central Embassy 5.9 km; SEA LIFE Bangkok Ocean World 6 km; MBK Shopping Mall 6.4 km; Temple of the Golden Mount 6.8 km; Grand Palace 8.2 km; Wat Arun 9 km; ,Non-smoking rooms; Free parking; Free WiFi; Air conditioning,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,841,Suites 31 Sukhumvit,"3/3 Soi Sukhumvit 31, Klongtoey Nuea, Watana, Wattana, 10110 Bangkok, Thailand",3-star hotel,6.9,"Benjasiri Park 0.4 km; Thailand Creative & Design Center 0.5 km; EmQuartier Shopping Mall 0.5 km; The Escape Hunt Experience Bangkok 0.5 km; Emporium Shopping Mall 0.5 km; Soi Cowboy 0.5 km; Citibank Bangkok 0.6 km; BTS-Phrom Phong 0.6 km; BTS-Asok 0.7 km; MRT-Sukhumvit 0.7 km; Suvarnabhumi Airport 20.5 km; Don Muang Airport 21.1 km; The EM District Popular brands like: Apple, Cartier, Gucci, H&M, Zara, Prada, Nike, Chanel, Burberry, Louis Vuitton; Arab Street 1.6 km; Central Embassy 2.4 km; Lumpini Park 2.6 km; Amarin Plaza 2.9 km; Gaysorn Shopping Mall 3 km; MBK Shopping Mall 4.1 km; Temple of the Golden Mount 6.8 km; Grand Palace 8.2 km; Wat Arun 8.5 km; Mega Bangna 15.6 km; ",Non-smoking rooms; Free WiFi; Family rooms; Air conditioning; Elevator,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,842,Chateau de Sukhumvit,"59 Sukhumvit 56 Rd. Bangjak Phrakanong, 10260 Bangkok, Thailand",3 stars,8.1,BTS-On Nut 0.8 km; BTS-Bang Chak 0.8 km; BTS - Punnawithi 1.5 km; W District's Market 1.8 km; BTS-Phra Khanong 2 km; Bangkok University International College 2.3 km; Udomsuk BTS Skytrain Station 2.4 km; Sukhumvit Hospital 2.5 km; Gateway Ekamai 2.6 km; BTS-Ekkamai 2.7 km; Teco Lotus 0.5 km; Terminal 21 Shopping Mall 3 km; Siam Paragon or MBK Center 5 km; Jatujak Weekend Market 15 km; Chao Phraya River 8 km; Suvarnabhumi Airport 16.4 km; Don Muang Airport 24.6 km; Arab Street 6.9 km; Lumpini Park 7.1 km; Central Embassy 7.6 km; Amarin Plaza 8 km; Gaysorn Shopping Mall 8.1 km; MBK Shopping Mall 9 km; Mega Bangna 10.5 km; Temple of the Golden Mount 11.7 km; Grand Palace 12.9 km; Wat Arun 12.9 km; ,Airport shuttle; Non-smoking rooms; Free parking; Family rooms; Room service; Free WiFi,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,843,Nakhon Latphrao,"1/8 แขวงจอมพล เขตจตุจักร, Chatuchak, 10900 Bangkok, Thailand",,8.9,,Non-smoking rooms; Free parking; Family rooms; WiFi in all areas; Free WiFi; Tea/Coffee Maker in All Rooms; Breakfast,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,844,Bangkok Corner Room By Homepital,"28/5 City Court Condominium Soi.Soonvijai, New Petchburi Rd., Bangkapi, Huaykwang, Huai Khwang, 10310 Bangkok, Thailand",,7.3,,Airport shuttle; Non-smoking rooms; Family rooms; Free WiFi; Room service,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,845,True Siam Phayathai Hotel,"45 Soi Sriayuttaya 12, Phayathai Road, Pathumwan, 10400 Bangkok, Thailand",3-star hotel,8.0,,Airport shuttle; Non-smoking rooms; Family rooms; WiFi in all areas; Room service; Free WiFi; Bar; Breakfast,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,846,Portico Residence Ratchada 36,"598-599 Ratchadaphisek Porticor Residence Building Ratchadaphisek 36, Chatuchak, 10900 Bangkok, Thailand",,7.4,Siam Commercial Bank Head Office 2.1 km; Lat Phrao MRT Station 2.2 km; Union Mall 2.4 km; Central Plaza Ladprao 2.6 km; Phahon Yothin MRT Station 2.7 km; MRT-Ratchadapisek 2.8 km; Thai Airways Head Office 3.1 km; Bangkok Airways Head Office 3.2 km; Vajirabenjatas Park 3.4 km; Kasetsart University 3.6 km; ร้านเสวนาพาเพลิน รัชโยธิน 1 km; ตลาดนัดเอเวนิว รัชโยธิน 1 km; Don Muang Airport 11 km; Suvarnabhumi Airport 23.1 km; Central Festival EastVille 4.1 km; Chatuchak Weekend Market 4.4 km; Siam Discovery 8.3 km; Dusit Palace 9.4 km; Arab Street 9.5 km; Central Embassy 9.6 km; MBK Shopping Mall 10.6 km; Temple of the Golden Mount 11.3 km; Grand Palace 12.8 km; Wat Arun 13.5 km; ,Non-smoking rooms; Fitness center; Free parking; Free WiFi,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,847,China Guest Inn,"14-16 Decho Rd., Silom, Bangrak, Bang Rak, 10500 Bangkok, Thailand",3 stars,7.7,,Non-smoking rooms; WiFi in all areas; Free WiFi; Restaurant; 24-hour front desk; Breakfast,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,848,Cloud 9 Lodge,"79/6-7 Julladis (Petchaburi 19) Thanonphayathai, Pathumwan, 10400 Bangkok, Thailand",3 stars,7.4,Shibuya 19 0.2 km; Baiyoke Sky Tower 0.2 km; Wholesale Market (Pratunam) 0.2 km; Platinum Fashion Mall 0.3 km; Pantip Plaza 0.3 km; Phyathai 1 Hospital 0.4 km; Suan Pakkad Palace Museum 0.4 km; Ratchaprarop Station 0.4 km; Phaya Thai Station 0.5 km; BTS-Phaya Thai 0.6 km; Platinum Fashion mall 0.1 km; Pratunam Market 0.1 km; Central World 0.2 km; Don Muang Airport 19.8 km; Suvarnabhumi Airport 23.9 km; The Platinum fashion mall Mall; SEA LIFE Bangkok Ocean World 0.9 km; Gaysorn Shopping Mall 0.9 km; Amarin Plaza 1.1 km; Bangkok Art & Culture Centre 1.1 km; Central Embassy 1.3 km; MBK Shopping Mall 1.4 km; Siam Discovery 1.9 km; Temple of the Golden Mount 3.4 km; Grand Palace 5.1 km; Wat Arun 5.5 km; ,Non-smoking rooms; Free WiFi; Restaurant; 24-hour front desk; Laundry; Breakfast,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,849,Centana Apartment,"364 Rachdaphisek Road, Soi 36, Yaek 9-9, Chatuchak, Chatuchak, 10700 Bangkok, Thailand",2-star hotel,7.4,,Fitness center; Free parking; Free WiFi; Air conditioning,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,850,Bangkok Condotel,"169/13 Pradipat Road, (Between Soi Pradipat 15-17) Sapankwai, Phayathai, Bangkok, Phaya Thai, 10400 Bangkok, Thailand",3 stars,6.6,"Paolo Memorial Hospital 0.7 km; BTS-Sapan Khwai 0.8 km; Or Tor Kor Market 0.8 km; Kamphaeng Phet MRT Station 0.9 km; BTS-Ari 1.3 km; Chatuchak Weekend Market 1.3 km; Bang Sue MRT Station 1.4 km; Chatuchak Park MRT Station 1.6 km; BTS-Mo Chit 1.7 km; Queen Sirikit Park 1.9 km; all street 0 km; 7-11 , Family Mark 0 km; Bar 1 km; Chatuchak market 1.5 km; Don Muang Airport 15.8 km; Suvarnabhumi Airport 24.9 km; Siam Discovery 2.9 km; Central Plaza Ladprao 3.5 km; Dusit Palace 3.8 km; Gaysorn Shopping Mall 5.1 km; SEA LIFE Bangkok Ocean World 5.1 km; Central Embassy 5.2 km; MBK Shopping Mall 5.5 km; Temple of the Golden Mount 5.7 km; Grand Palace 7.2 km; Wat Arun 7.9 km; ",Non-smoking rooms; Family rooms; Room service; Facilities for disabled guests; Free WiFi; Breakfast,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,851,Pinnacle Dream,"6/13-16 Soi North Nana, Sukhumvit Road 3/1, Klongtoey, Bangkok, Wattana, 10110 Bangkok, Thailand",3-star hotel,6.4,,Non-smoking rooms; 24-hour front desk; Air conditioning; Elevator,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,852,S.T.Hotel (Shuntai Hotel),"519 Chokchai 4 Soi 57, Lardprao, Ladprao, 10230 Bangkok, Thailand",4-star hotel,6.7,Central Festival EastVille 2.6 km; Crystal Design Center 2.6 km; Lat Phrao MRT Station 2.9 km; MRT-Ratchadapisek 3.1 km; Siam Commercial Bank Head Office 3.6 km; Union Mall 3.7 km; MRT-Sutthisan 3.8 km; Phahon Yothin MRT Station 3.8 km; Central Plaza Ladprao 3.9 km; Thai Airways Head Office 4 km; โลตัส Express 0.1 km; เฝ่อ 54 0.3 km; 7-11 0.3 km; แหนมเนือง คุณอ้อ 0.7 km; โชคชัย 4  2 km; Don Muang Airport 11.5 km; Suvarnabhumi Airport 21.6 km; Chatuchak Weekend Market 5.3 km; Siam Discovery 8.9 km; Arab Street 9.5 km; Central Embassy 9.7 km; Gaysorn Shopping Mall 10 km; Amarin Plaza 10.1 km; MBK Shopping Mall 10.9 km; Temple of the Golden Mount 11.9 km; Grand Palace 13.5 km; Wat Arun 14.2 km; ,Swimming pool; Outdoor pool; Non-smoking rooms; Fitness center; Free parking; Tea/Coffee Maker in All Rooms; Breakfast,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,853,Aunny House,"251/17  Rama 4 Phrayasighaseni. Rd Pathathumwan Rongmeang , 10330 Bangkok, Thailand",,9.2,,Non-smoking rooms; Free WiFi; Family rooms; 24-hour front desk; Terrace,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,854,FU House Hostel,"77, Sukhumvit Soi 8, Sukhumvit Road, Klongtoey, Khlong Toei, 10110 Bangkok, Thailand",1 stars,8.4,"Korean Town 0.4 km; Wattana Church 0.5 km; BTS-Asok 0.5 km; Terminal 21 0.5 km; BTS-Nana 0.6 km; Embassy of Sweden 0.6 km; Citibank Bangkok 0.6 km; The Escape Hunt Experience Bangkok 0.6 km; Soi Cowboy 0.7 km; Soi Nana 0.7 km; 7-Eleven 0.1 km; Soi 11 0.2 km; Soi 11 0.3 km; Nana 0.5 km; Don Muang Airport 21.2 km; Suvarnabhumi Airport 21.6 km; Terminal 21 Popular brands like: H&M, Nike; Arab Street 0.8 km; Central Embassy 1.4 km; Lumpini Park 1.6 km; Amarin Plaza 1.9 km; Gaysorn Shopping Mall 2 km; MBK Shopping Mall 3 km; Temple of the Golden Mount 5.7 km; Grand Palace 7.1 km; Wat Arun 7.4 km; Mega Bangna 16.6 km; ",Non-smoking rooms; Free parking; Pet friendly; Room service; Free WiFi,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,855,Bangkok Tree House,"60 Moo1, Petchaheung Rd soi 26, Bang Nampeung, Phra Pradeang. Samutprakarn, 10130 Bangkok, Thailand",4 stars,7.7,,Airport shuttle; Non-smoking rooms; Pet friendly; Free WiFi; Restaurant; Breakfast,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,856,S7 Hostel,"PRIDI BANOMYONG SOI 1, SUKHUMVIT SOI 71 BANGKOK, Wattana, 10110 Bangkok, Thailand",,8.5,W District's Market 0.1 km; BTS-Phra Khanong 0.3 km; Sukhumvit Hospital 0.9 km; Gateway Ekamai 1.1 km; BTS-Ekkamai 1.1 km; BTS-On Nut 1.2 km; Ekkamai Eastern Bus Terminal 1.2 km; Bangkok University International College 1.3 km; Health Land Ekkamai 1.8 km; BTS-Thong Lo 2 km; Kosmo 0 km; Cielo Rooftop bar / restaurant 0.1 km; 7-11 0.1 km; w district 0.1 km; Best beef (Thai barbecue) 0.7 km; Big C 1 km; Tesco  1 km; Suvarnabhumi Airport 17.1 km; Don Muang Airport 23 km; Arab Street 5.4 km; Lumpini Park 5.9 km; Central Embassy 6.1 km; Amarin Plaza 6.6 km; Gaysorn Shopping Mall 6.7 km; MBK Shopping Mall 7.7 km; Temple of the Golden Mount 10.4 km; Grand Palace 11.7 km; Mega Bangna 11.9 km; Wat Arun 11.9 km; ,"Non-smoking rooms; Free parking; Family rooms; WiFi in all areas; Room service; Free WiFi; Bar; (closed Oct 1 to Dec 31, 2020)","Friday, March 1, 2019","Saturday, March 2, 2019"
0,857,Dasiri Downtown Residence Unit 1,"79/11 Sukhumvit Road Soi 15, Wattana, 10110 Bangkok, Thailand",,,,Airport shuttle; Non-smoking rooms; WiFi in all areas; Free WiFi; 24-hour front desk,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,858,BC Guesthouse Si Phraya,"1056/5-6 Charoen Krung 28 soi, Charoen Krung Rd. Bangrak, Bangrak, Bang Rak, 10500 Bangkok, Thailand",,8.3,"Holy Rosary Church 0.1 km; River City Shopping Complex 0.2 km; Si Phraya Pier 0.3 km; Bangkokian Museum 0.5 km; The Jam Factory 0.5 km; Embassy of France, Bangkok 0.7 km; ICONSIAM Shopping Mall 0.7 km; Yaowarat 0.8 km; Temple of the Golden Buddha or Wat Traimit 0.8 km; MRT-Hua Lamphong 0.8 km; Thai food อาหารตามสั่ง 0 km; JUA BAR 0 km; 7-11 0.1 km; Don Muang Airport 23.1 km; Suvarnabhumi Airport 25.8 km; MBK Shopping Mall 2.1 km; Bangkok Art & Culture Centre 2.4 km; Temple of the Golden Mount 2.7 km; SEA LIFE Bangkok Ocean World 2.8 km; Lumpini Park 2.9 km; Amarin Plaza 3.2 km; Wat Arun 3.2 km; Gaysorn Shopping Mall 3.2 km; Grand Palace 3.3 km; Central Embassy 3.7 km; ",Non-smoking rooms; Free WiFi; Parking; 24-hour front desk; Air conditioning,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,859,iSanook Hostel,"238,238/1,238/2, Soi Songphra, Siphraya Road, Kwang Maha Pruttaram, Khet Bangrak, Bang Rak, 10500 Bangkok, Thailand",3 stars,9.0,,Non-smoking rooms; Free WiFi; Restaurant; 24-hour front desk; Air conditioning; Excellent Breakfast,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,860,Many Trees,"563 soi Suanplu 1, Sathorn South Road,Sathorn, Bangkok, Sathorn, 10120 Bangkok, Thailand",,8.8,,Free WiFi; Garden,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,861,Pradiphat Garden,"165, Soi Pradiphat 13, Phayathai, Phaya Thai, 10400 Bangkok, Thailand",,,,Non-smoking rooms; Free parking; Family rooms; Free WiFi,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,862,OYO 102 Diamond Residence Silom,"703/705 Silom Road, Opp. Narai Hotel, Silom Bangrak, Bang Rak, 10500 Bangkok, Thailand",3-star hotel,6.6,,Free WiFi; Restaurant; 24-hour front desk; Bar; Air conditioning,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,863,Be My Guest Ratchada,"35/189, Soi Ratchadaphisek 36 Alley, Lane17, Chankasem, Chatuchak, Bangkok , Chatuchak, 10900 Bangkok, Thailand",,8.9,"Lat Phrao MRT Station 1.6 km; Siam Commercial Bank Head Office 1.9 km; Union Mall 2 km; Central Plaza Ladprao 2.2 km; Phahon Yothin MRT Station 2.2 km; MRT-Ratchadapisek 2.3 km; Thai Airways Head Office 2.6 km; Bangkok Airways Head Office 2.7 km; Vajirabenjatas Park 2.9 km; MRT-Sutthisan 3.3 km; Tesco Lotus , แมคโคร 2 km; Central ladpraw , Union Mall 13 km; jatujak Market , JJ mall 15 km; Don Muang Airport 11.5 km; Suvarnabhumi Airport 23.2 km; Chatuchak Weekend Market 3.9 km; Central Festival EastVille 4.2 km; Siam Discovery 7.8 km; Dusit Palace 8.8 km; Arab Street 9 km; Central Embassy 9.1 km; MBK Shopping Mall 10 km; Temple of the Golden Mount 10.8 km; Grand Palace 12.3 km; Wat Arun 13 km; ",Non-smoking rooms; Free parking; Terrace; Air conditioning; Garden; Tea/Coffee Maker in All Rooms,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,864,Centara Grand at Central Plaza Ladprao Bangkok,"1695 Phaholyothin Road, Chatuchak, Chatuchak, 10900 Bangkok, Thailand",5-star hotel,8.4,,Swimming pool; Airport shuttle; Outdoor pool; Non-smoking rooms; good Fitness Center; Spa; Bar; Good Breakfast,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,865,Lamphuhouse Bangkok,"77 Soirambruttri Chakkrapong Rd. Chanasongkarm Phranakorn Bangkok, 10200 Bangkok, Thailand",,8.3,,Non-smoking rooms; Free WiFi; Family rooms; Restaurant; 24-hour front desk,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,866,The Prima Residence,"Soi Chang Akat Uthit 6, Lane 2, Donmuang, 10210 Bangkok, Thailand",,8.6,Central Plaza Ramindra 3.8 km; Government Complex Chaengwattana 3.9 km; Bangkok Shooting Range 5.8 km; Rangsit University 5.9 km; Sukhothai Thammathirat Open University 6 km; Dhurakij Pundit University 6.6 km; Kasetsart University 7.3 km; Future Park Rangsit 8.8 km; Siam Commercial Bank Head Office 9.9 km; MRT - Nonthaburi Civic Center 10.5 km; 7-11 0.5 km; Don Muang Airport 1.3 km; Suvarnabhumi Airport 29.7 km; Central Plaza Ladprao 11.1 km; Central Festival EastVille 12.4 km; Chatuchak Weekend Market 13.3 km; Siam Discovery 17.4 km; Dusit Palace 17.9 km; Central Embassy 19.4 km; Arab Street 19.4 km; Gaysorn Shopping Mall 19.5 km; SEA LIFE Bangkok Ocean World 19.6 km; Amarin Plaza 19.6 km; ,Airport shuttle; Non-smoking rooms; Fitness center; Free WiFi; Room service,"Friday, March 1, 2019","Saturday, March 2, 2019"
