,hotel_id_in_our_database,hotel_user_Ratings,hotel_user_Ratings_text,hotel_room_Type_Names,hotel_room_Prices,hotel_room_Currency,hotel_room_Benefits,hotel_room_Capacities,feature_data,hotel_room_Prices_standard
1034,79,7.0,Very good,Superior,1421.0,฿,"Free breakfast for 2 ;Pay nothing until March 4, 2019 ;Free Wi-Fi ;Free cancellation before March 6, 2019 ;","{'adults': 2, 'children': 2, 'extra_bed': 0}","{'Features': '2 single beds&&Room size: 38 m²/409 ft²&&City view&&Non-smoking&&Shower and bathtub&&Free Wi-Fi&&', 'Bed types': '2 single beds&&', 'Bathroom and toiletries': 'Bathrobes&&Hair dryer&&Mirror&&Toiletries&&Towels&&', 'Entertainment ': 'Free Wi-Fi in all rooms!&&Satellite/cable channels&&Telephone&&', 'Comforts': 'Air conditioning&&Slippers&&Wake-up service&&', 'Dining, drinking, and snacking': 'Coffee/tea maker&&Free bottled water&&Mini bar&&Refrigerator&&', 'Layout and furnishings': 'Carpeting&&Desk&&Seating area&&Sofa&&', 'Safety and security features': 'In-room safe box&&', 'Guest ratings': '&&&&'}",1421.0
1035,79,7.0,Very good,Superior,1421.0,฿,Free breakfast for 2 ;Pay at the hotel ;Free Wi-Fi ;Cancellation policy ;,"{'adults': 2, 'children': 2, 'extra_bed': 0}","{'Features': '2 single beds&&Room size: 38 m²/409 ft²&&City view&&Non-smoking&&Shower and bathtub&&Free Wi-Fi&&', 'Bed types': '2 single beds&&', 'Bathroom and toiletries': 'Bathrobes&&Hair dryer&&Mirror&&Toiletries&&Towels&&', 'Entertainment ': 'Free Wi-Fi in all rooms!&&Satellite/cable channels&&Telephone&&', 'Comforts': 'Air conditioning&&Slippers&&Wake-up service&&', 'Dining, drinking, and snacking': 'Coffee/tea maker&&Free bottled water&&Mini bar&&Refrigerator&&', 'Layout and furnishings': 'Carpeting&&Desk&&Seating area&&Sofa&&', 'Safety and security features': 'In-room safe box&&', 'Guest ratings': '&&&&'}",1421.0
1036,79,7.0,Very good,Deluxe,1635.0,฿,"Free breakfast for 2 ;Pay nothing until March 4, 2019 ;Free Wi-Fi ;Free cancellation before March 6, 2019 ;","{'adults': 2, 'children': 2, 'extra_bed': 1}","{'Features': 'Room size: 38 m²/409 ft²&&City view&&Non-smoking&&Shower and bathtub&&Free Wi-Fi&&', 'Bed types': '2 single beds||1 double bed||', 'Bathroom and toiletries': 'Bathrobes&&Hair dryer&&Mirror&&Toiletries&&Towels&&', 'Entertainment ': 'Free Wi-Fi in all rooms!&&Satellite/cable channels&&Telephone&&', 'Comforts': 'Air conditioning&&Slippers&&Wake-up service&&', 'Dining, drinking, and snacking': 'Coffee/tea maker&&Free bottled water&&Mini bar&&Refrigerator&&', 'Layout and furnishings': 'Carpeting&&Desk&&Seating area&&', 'Safety and security features': 'In-room safe box&&', 'Guest ratings': '&&&&'}",1635.0
1037,79,7.0,Very good,Deluxe,1635.0,฿,Free breakfast for 2 ;Pay at the hotel ;Free Wi-Fi ;Cancellation policy ;,"{'adults': 2, 'children': 2, 'extra_bed': 1}","{'Features': 'Room size: 38 m²/409 ft²&&City view&&Non-smoking&&Shower and bathtub&&Free Wi-Fi&&', 'Bed types': '2 single beds||1 double bed||', 'Bathroom and toiletries': 'Bathrobes&&Hair dryer&&Mirror&&Toiletries&&Towels&&', 'Entertainment ': 'Free Wi-Fi in all rooms!&&Satellite/cable channels&&Telephone&&', 'Comforts': 'Air conditioning&&Slippers&&Wake-up service&&', 'Dining, drinking, and snacking': 'Coffee/tea maker&&Free bottled water&&Mini bar&&Refrigerator&&', 'Layout and furnishings': 'Carpeting&&Desk&&Seating area&&', 'Safety and security features': 'In-room safe box&&', 'Guest ratings': '&&&&'}",1635.0
1038,79,7.0,Very good,Deluxe,1835.0,฿,Free breakfast for 2 ;Pay at the hotel ;Free Wi-Fi ;Cancellation policy ;,"{'adults': 2, 'children': 2, 'extra_bed': 0}","{'Features': 'Room size: 38 m²/409 ft²&&City view&&Non-smoking&&Shower and bathtub&&Free Wi-Fi&&', 'Bed types': '2 single beds||1 double bed||', 'Bathroom and toiletries': 'Bathrobes&&Hair dryer&&Mirror&&Toiletries&&Towels&&', 'Entertainment ': 'Free Wi-Fi in all rooms!&&Satellite/cable channels&&Telephone&&', 'Comforts': 'Air conditioning&&Slippers&&Wake-up service&&', 'Dining, drinking, and snacking': 'Coffee/tea maker&&Free bottled water&&Mini bar&&Refrigerator&&', 'Layout and furnishings': 'Carpeting&&Desk&&Seating area&&', 'Safety and security features': 'In-room safe box&&', 'Guest ratings': '&&&&'}",1835.0
1039,79,7.0,Very good,Executive Suite,2277.0,฿,"Free breakfast for 2 ;Pay nothing until March 4, 2019 ;Free Wi-Fi ;Free cancellation before March 6, 2019 ;","{'adults': 2, 'children': 2, 'extra_bed': 0}","{'Features': '1 queen bed&&Room size: 64 m²/689 ft²&&City view&&Non-smoking&&Shower and bathtub&&Kitchenette&&Free Wi-Fi&&', 'Bed types': '1 queen bed&&', 'Bathroom and toiletries': 'Bathrobes&&Hair dryer&&Mirror&&Toiletries&&Towels&&', 'Entertainment ': 'Free Wi-Fi in all rooms!&&Satellite/cable channels&&Telephone&&', 'Comforts': 'Air conditioning&&Slippers&&Wake-up service&&', 'Dining, drinking, and snacking': 'Coffee/tea maker&&Free bottled water&&Mini bar&&Refrigerator&&', 'Layout and furnishings': 'Carpeting&&Desk&&Seating area&&Separate dining area&&Sofa&&', 'Safety and security features': 'In-room safe box&&', 'Guest ratings': '&&&&'}",2277.0
1040,79,7.0,Very good,Executive Suite,2277.0,฿,Free breakfast for 2 ;Pay at the hotel ;Free Wi-Fi ;Cancellation policy ;,"{'adults': 2, 'children': 2, 'extra_bed': 0}","{'Features': '1 queen bed&&Room size: 64 m²/689 ft²&&City view&&Non-smoking&&Shower and bathtub&&Kitchenette&&Free Wi-Fi&&', 'Bed types': '1 queen bed&&', 'Bathroom and toiletries': 'Bathrobes&&Hair dryer&&Mirror&&Toiletries&&Towels&&', 'Entertainment ': 'Free Wi-Fi in all rooms!&&Satellite/cable channels&&Telephone&&', 'Comforts': 'Air conditioning&&Slippers&&Wake-up service&&', 'Dining, drinking, and snacking': 'Coffee/tea maker&&Free bottled water&&Mini bar&&Refrigerator&&', 'Layout and furnishings': 'Carpeting&&Desk&&Seating area&&Separate dining area&&Sofa&&', 'Safety and security features': 'In-room safe box&&', 'Guest ratings': '&&&&'}",2277.0
1041,79,7.0,Very good,Executive Suite,2523.0,฿,Free breakfast for 2 ;Pay at the hotel ;Free Wi-Fi ;Cancellation policy ;,"{'adults': 2, 'children': 2, 'extra_bed': 0}","{'Features': '1 queen bed&&Room size: 64 m²/689 ft²&&City view&&Non-smoking&&Shower and bathtub&&Kitchenette&&Free Wi-Fi&&', 'Bed types': '1 queen bed&&', 'Bathroom and toiletries': 'Bathrobes&&Hair dryer&&Mirror&&Toiletries&&Towels&&', 'Entertainment ': 'Free Wi-Fi in all rooms!&&Satellite/cable channels&&Telephone&&', 'Comforts': 'Air conditioning&&Slippers&&Wake-up service&&', 'Dining, drinking, and snacking': 'Coffee/tea maker&&Free bottled water&&Mini bar&&Refrigerator&&', 'Layout and furnishings': 'Carpeting&&Desk&&Seating area&&Separate dining area&&Sofa&&', 'Safety and security features': 'In-room safe box&&', 'Guest ratings': '&&&&'}",2523.0
1042,81,8.3,Excellent,Standard Room,1285.0,฿,Free Wi-Fi ;Extra low price! (non-refundable) ;,"{'adults': 2, 'children': 2, 'extra_bed': 0}","{'Features': 'Room size: 25 m²/269 ft²&&City view&&Shower&&Free Wi-Fi&&', 'Bed types': '2 single beds||1 double bed||', 'Bathroom and toiletries': 'Additional bathroom&&Hair dryer&&Toiletries&&Towels&&', 'Entertainment ': 'Free Wi-Fi in all rooms!&&Satellite/cable channels&&Telephone&&', 'Comforts': 'Air conditioning&&Linens&&', 'Dining, drinking, and snacking': 'Free bottled water&&Free instant coffee&&Refrigerator&&', 'Clothing and laundry': 'Closet&&Clothes rack&&', 'Safety and security features': 'In-room safe box&&', 'Guest ratings': '&&'}",1285.0
1043,81,8.3,Excellent,Standard Room,1473.0,฿,Free Wi-Fi ;Cancellation policy ;,"{'adults': 2, 'children': 2, 'extra_bed': 0}","{'Features': 'Room size: 25 m²/269 ft²&&City view&&Shower&&Free Wi-Fi&&', 'Bed types': '2 single beds||1 double bed||', 'Bathroom and toiletries': 'Additional bathroom&&Hair dryer&&Toiletries&&Towels&&', 'Entertainment ': 'Free Wi-Fi in all rooms!&&Satellite/cable channels&&Telephone&&', 'Comforts': 'Air conditioning&&Linens&&', 'Dining, drinking, and snacking': 'Free bottled water&&Free instant coffee&&Refrigerator&&', 'Clothing and laundry': 'Closet&&Clothes rack&&', 'Safety and security features': 'In-room safe box&&', 'Guest ratings': '&&'}",1473.0
1044,81,8.3,Excellent,Standard Room,1502.0,฿,Free breakfast for 2 ;Free Wi-Fi ;Extra low price! (non-refundable) ;,"{'adults': 2, 'children': 2, 'extra_bed': 0}","{'Features': 'Room size: 25 m²/269 ft²&&City view&&Shower&&Free Wi-Fi&&', 'Bed types': '2 single beds||1 double bed||', 'Bathroom and toiletries': 'Additional bathroom&&Hair dryer&&Toiletries&&Towels&&', 'Entertainment ': 'Free Wi-Fi in all rooms!&&Satellite/cable channels&&Telephone&&', 'Comforts': 'Air conditioning&&Linens&&', 'Dining, drinking, and snacking': 'Free bottled water&&Free instant coffee&&Refrigerator&&', 'Clothing and laundry': 'Closet&&Clothes rack&&', 'Safety and security features': 'In-room safe box&&', 'Guest ratings': '&&'}",1502.0
1045,81,8.3,Excellent,Superior Room,1392.0,฿,Free Wi-Fi ;Extra low price! (non-refundable) ;,"{'adults': 2, 'children': 2, 'extra_bed': 0}","{'Features': 'Room size: 25 m²/269 ft²&&City view&&Shower&&Free Wi-Fi&&', 'Bed types': '2 single beds||1 double bed||', 'Bathroom and toiletries': 'Additional bathroom&&Hair dryer&&Toiletries&&Towels&&', 'Entertainment ': 'Free Wi-Fi in all rooms!&&Satellite/cable channels&&Telephone&&', 'Comforts': 'Air conditioning&&Linens&&', 'Dining, drinking, and snacking': 'Refrigerator&&', 'Clothing and laundry': 'Closet&&Clothes rack&&', 'Safety and security features': 'In-room safe box&&', 'Guest ratings': '&&'}",1392.0
1046,81,8.3,Excellent,Superior Room,1597.0,฿,Free Wi-Fi ;Cancellation policy ;,"{'adults': 2, 'children': 2, 'extra_bed': 0}","{'Features': 'Room size: 25 m²/269 ft²&&City view&&Shower&&Free Wi-Fi&&', 'Bed types': '2 single beds||1 double bed||', 'Bathroom and toiletries': 'Additional bathroom&&Hair dryer&&Toiletries&&Towels&&', 'Entertainment ': 'Free Wi-Fi in all rooms!&&Satellite/cable channels&&Telephone&&', 'Comforts': 'Air conditioning&&Linens&&', 'Dining, drinking, and snacking': 'Refrigerator&&', 'Clothing and laundry': 'Closet&&Clothes rack&&', 'Safety and security features': 'In-room safe box&&', 'Guest ratings': '&&'}",1597.0
1047,81,8.3,Excellent,Superior Room,1610.0,฿,Free breakfast for 2 ;Free Wi-Fi ;Extra low price! (non-refundable) ;,"{'adults': 2, 'children': 2, 'extra_bed': 0}","{'Features': 'Room size: 25 m²/269 ft²&&City view&&Shower&&Free Wi-Fi&&', 'Bed types': '2 single beds||1 double bed||', 'Bathroom and toiletries': 'Additional bathroom&&Hair dryer&&Toiletries&&Towels&&', 'Entertainment ': 'Free Wi-Fi in all rooms!&&Satellite/cable channels&&Telephone&&', 'Comforts': 'Air conditioning&&Linens&&', 'Dining, drinking, and snacking': 'Refrigerator&&', 'Clothing and laundry': 'Closet&&Clothes rack&&', 'Safety and security features': 'In-room safe box&&', 'Guest ratings': '&&'}",1610.0
1048,81,8.3,Excellent,Standard Hot Deal,1742.0,฿,Free Wi-Fi ;Cancellation policy ;,"{'adults': 2, 'children': 0, 'extra_bed': 0}","{'Features': 'Room size: 25 m²/269 ft²&&City view&&Free Wi-Fi&&', 'Bathroom and toiletries': '', 'Entertainment ': 'Free Wi-Fi in all rooms!&&', 'Comforts': '', 'Safety and security features': '', 'Guest ratings': '&&'}",1742.0
1049,81,8.3,Excellent,Standard Hot Deal,2031.0,฿,Free breakfast for 2 ;Free Wi-Fi ;Cancellation policy ;,"{'adults': 2, 'children': 0, 'extra_bed': 0}","{'Features': 'Room size: 25 m²/269 ft²&&City view&&Free Wi-Fi&&', 'Bathroom and toiletries': '', 'Entertainment ': 'Free Wi-Fi in all rooms!&&', 'Comforts': '', 'Safety and security features': '', 'Guest ratings': '&&'}",2031.0
1050,81,8.3,Excellent,Deluxe Room,1742.0,฿,Free Wi-Fi ;Extra low price! (non-refundable) ;,"{'adults': 2, 'children': 2, 'extra_bed': 0}","{'Features': 'Room size: 25 m²/269 ft²&&City view&&Non-smoking&&Shower and bathtub&&Free Wi-Fi&&', 'Bed types': '2 single beds||1 double bed||', 'Bathroom and toiletries': 'Additional bathroom&&Bathrobes&&Hair dryer&&Mirror&&Toiletries&&Towels&&', 'Entertainment ': 'Free Wi-Fi in all rooms!&&Telephone&&TV [flat screen]&&', 'Comforts': 'Air conditioning&&Slippers&&', 'Dining, drinking, and snacking': 'Refrigerator&&', 'Clothing and laundry': 'Closet&&Clothes rack&&', 'Safety and security features': 'In-room safe box&&', 'Guest ratings': '&&'}",1742.0
1051,81,8.3,Excellent,Deluxe Room,1784.0,฿,Free Wi-Fi ;Cancellation policy ;,"{'adults': 2, 'children': 2, 'extra_bed': 0}","{'Features': 'Room size: 25 m²/269 ft²&&City view&&Non-smoking&&Shower and bathtub&&Free Wi-Fi&&', 'Bed types': '2 single beds||1 double bed||', 'Bathroom and toiletries': 'Additional bathroom&&Bathrobes&&Hair dryer&&Mirror&&Toiletries&&Towels&&', 'Entertainment ': 'Free Wi-Fi in all rooms!&&Telephone&&TV [flat screen]&&', 'Comforts': 'Air conditioning&&Slippers&&', 'Dining, drinking, and snacking': 'Refrigerator&&', 'Clothing and laundry': 'Closet&&Clothes rack&&', 'Safety and security features': 'In-room safe box&&', 'Guest ratings': '&&'}",1784.0
1052,81,8.3,Excellent,Deluxe Room,1985.0,฿,Free breakfast for 2 ;Free Wi-Fi ;Extra low price! (non-refundable) ;,"{'adults': 2, 'children': 2, 'extra_bed': 0}","{'Features': 'Room size: 25 m²/269 ft²&&City view&&Non-smoking&&Shower and bathtub&&Free Wi-Fi&&', 'Bed types': '2 single beds||1 double bed||', 'Bathroom and toiletries': 'Additional bathroom&&Bathrobes&&Hair dryer&&Mirror&&Toiletries&&Towels&&', 'Entertainment ': 'Free Wi-Fi in all rooms!&&Telephone&&TV [flat screen]&&', 'Comforts': 'Air conditioning&&Slippers&&', 'Dining, drinking, and snacking': 'Refrigerator&&', 'Clothing and laundry': 'Closet&&Clothes rack&&', 'Safety and security features': 'In-room safe box&&', 'Guest ratings': '&&'}",1985.0
1053,83,8.4,Excellent,Superior Twin Bed,1040.0,฿,"Free WiFi ;Pay nothing until March 4, 2019 ;Free Wi-Fi ;Free cancellation before March 6, 2019 ;","{'adults': 2, 'children': 2, 'extra_bed': 0}","{'Features': '2 single beds&&Room size: 30 m²/323 ft²&&City view&&Balcony/terrace&&Non-smoking&&Shower&&Kitchenette&&Free Wi-Fi&&', 'Bed types': '2 single beds&&', 'Bathroom and toiletries': 'Additional toilet&&Hair dryer&&Toiletries&&', 'Entertainment ': 'DVD/CD player&&Free Wi-Fi in all rooms!&&On-demand movies&&Satellite/cable channels&&Telephone&&', 'Comforts': 'Air conditioning&&Blackout curtains&&', 'Dining, drinking, and snacking': 'Coffee/tea maker&&Free bottled water&&Kitchenware&&Microwave&&Mini bar&&Refrigerator&&', 'Layout and furnishings': 'Desk&&Seating area&&Sofa&&Wooden/parqueted flooring&&', 'Safety and security features': 'In-room safe box&&Laptop safe box&&', 'Guest ratings': '&&&&'}",1040.0
1054,83,8.4,Excellent,Superior Twin Bed,1040.0,฿,"Free WiFi ;Pay at the hotel ;Free Wi-Fi ;Free cancellation before March 6, 2019 ;","{'adults': 2, 'children': 2, 'extra_bed': 0}","{'Features': '2 single beds&&Room size: 30 m²/323 ft²&&City view&&Balcony/terrace&&Non-smoking&&Shower&&Kitchenette&&Free Wi-Fi&&', 'Bed types': '2 single beds&&', 'Bathroom and toiletries': 'Additional toilet&&Hair dryer&&Toiletries&&', 'Entertainment ': 'DVD/CD player&&Free Wi-Fi in all rooms!&&On-demand movies&&Satellite/cable channels&&Telephone&&', 'Comforts': 'Air conditioning&&Blackout curtains&&', 'Dining, drinking, and snacking': 'Coffee/tea maker&&Free bottled water&&Kitchenware&&Microwave&&Mini bar&&Refrigerator&&', 'Layout and furnishings': 'Desk&&Seating area&&Sofa&&Wooden/parqueted flooring&&', 'Safety and security features': 'In-room safe box&&Laptop safe box&&', 'Guest ratings': '&&&&'}",1040.0
1055,83,8.4,Excellent,Superior River View,1108.0,฿,"Free WiFi ;Pay nothing until March 4, 2019 ;Free Wi-Fi ;Free cancellation before March 6, 2019 ;","{'adults': 2, 'children': 2, 'extra_bed': 0}","{'Features': '1 king bed&&Room size: 30 m²/323 ft²&&River view&&Balcony/terrace&&Non-smoking&&Shower&&Kitchenette&&Free Wi-Fi&&', 'Bed types': '1 king bed&&', 'Bathroom and toiletries': 'Hair dryer&&Mirror&&Toiletries&&Towels&&', 'Entertainment ': 'DVD/CD player&&Free Wi-Fi in all rooms!&&On-demand movies&&Satellite/cable channels&&Telephone&&', 'Comforts': 'Air conditioning&&Blackout curtains&&Wake-up service&&', 'Dining, drinking, and snacking': 'Coffee/tea maker&&Free bottled water&&Kitchenware&&Microwave&&Refrigerator&&', 'Layout and furnishings': 'Desk&&Seating area&&', 'Clothing and laundry': 'Closet&&Clothes rack&&', 'Safety and security features': 'In-room safe box&&Laptop safe box&&Smoke detector&&', 'Guest ratings': '&&&&'}",1108.0
1056,83,8.4,Excellent,Superior River View,1108.0,฿,"Free WiFi ;Pay at the hotel ;Free Wi-Fi ;Free cancellation before March 6, 2019 ;","{'adults': 2, 'children': 2, 'extra_bed': 0}","{'Features': '1 king bed&&Room size: 30 m²/323 ft²&&River view&&Balcony/terrace&&Non-smoking&&Shower&&Kitchenette&&Free Wi-Fi&&', 'Bed types': '1 king bed&&', 'Bathroom and toiletries': 'Hair dryer&&Mirror&&Toiletries&&Towels&&', 'Entertainment ': 'DVD/CD player&&Free Wi-Fi in all rooms!&&On-demand movies&&Satellite/cable channels&&Telephone&&', 'Comforts': 'Air conditioning&&Blackout curtains&&Wake-up service&&', 'Dining, drinking, and snacking': 'Coffee/tea maker&&Free bottled water&&Kitchenware&&Microwave&&Refrigerator&&', 'Layout and furnishings': 'Desk&&Seating area&&', 'Clothing and laundry': 'Closet&&Clothes rack&&', 'Safety and security features': 'In-room safe box&&Laptop safe box&&Smoke detector&&', 'Guest ratings': '&&&&'}",1108.0
1057,83,8.4,Excellent,,,,,,,
1058,83,8.4,Excellent,Grand Deluxe Room,1199.0,฿,"Free Wi-Fi ;Free cancellation before March 5, 2019 ;","{'adults': 2, 'children': 2, 'extra_bed': 0}","{'Features': 'Free Wi-Fi&&', 'Bathroom and toiletries': '', 'Entertainment ': 'Free Wi-Fi in all rooms!&&', 'Comforts': '', 'Safety and security features': '', 'Guest ratings': '&&&&'}",1199.0
1059,83,8.4,Excellent,Super Deluxe,1507.0,฿,Free Wi-Fi ;Extra low price! (non-refundable) ;,"{'adults': 2, 'children': 2, 'extra_bed': 0}","{'Features': '1 queen bed&&Room size: 35 m²/377 ft²&&City view&&Balcony/terrace&&Non-smoking&&Shower&&Kitchenette&&Free Wi-Fi&&', 'Bed types': '1 queen bed&&', 'Bathroom and toiletries': 'Additional toilet&&Hair dryer&&Mirror&&Toiletries&&', 'Entertainment ': 'DVD/CD player&&Free Wi-Fi in all rooms!&&Satellite/cable channels&&Telephone&&', 'Comforts': 'Air conditioning&&Blackout curtains&&Wake-up service&&', 'Dining, drinking, and snacking': 'Coffee/tea maker&&Complimentary tea&&Free bottled water&&Free instant coffee&&Microwave&&Mini bar&&Refrigerator&&', 'Layout and furnishings': 'Desk&&Seating area&&Separate dining area&&Sofa&&Wooden/parqueted flooring&&', 'Safety and security features': 'In-room safe box&&Laptop safe box&&Smoke detector&&', 'Guest ratings': '&&&&'}",1507.0
1060,83,8.4,Excellent,2 Bedroom Family Suite,3283.0,฿,"Free WiFi ;Pay nothing until March 4, 2019 ;Free Wi-Fi ;Free cancellation before March 6, 2019 ;","{'adults': 4, 'children': 2, 'extra_bed': 0}","{'Features': 'Room size: 90 m²/969 ft²&&City view&&Balcony/terrace&&Non-smoking&&2 bathrooms&&Separate shower/bathtub&&Kitchenette&&Free Wi-Fi&&', 'Bathroom and toiletries': 'Bathrobes&&Hair dryer&&Mirror&&Towels&&', 'Entertainment ': 'DVD/CD player&&Free Wi-Fi in all rooms!&&Satellite/cable channels&&Telephone&&', 'Comforts': 'Air conditioning&&Blackout curtains&&Soundproofing&&Wake-up service&&', 'Dining, drinking, and snacking': 'Complimentary tea&&Free bottled water&&Free instant coffee&&Microwave&&Refrigerator&&', 'Layout and furnishings': 'Desk&&High floor&&Laptop workspace&&Seating area&&Separate dining area&&Separate living room&&Sofa&&', 'Clothing and laundry': 'Closet&&', 'Safety and security features': 'In-room safe box&&Laptop safe box&&Smoke detector&&', 'Guest ratings': '&&&&'}",3283.0
1061,83,8.4,Excellent,2 Bedroom Family Suite,3283.0,฿,"Free WiFi ;Pay at the hotel ;Free Wi-Fi ;Free cancellation before March 6, 2019 ;","{'adults': 4, 'children': 2, 'extra_bed': 0}","{'Features': 'Room size: 90 m²/969 ft²&&City view&&Balcony/terrace&&Non-smoking&&2 bathrooms&&Separate shower/bathtub&&Kitchenette&&Free Wi-Fi&&', 'Bathroom and toiletries': 'Bathrobes&&Hair dryer&&Mirror&&Towels&&', 'Entertainment ': 'DVD/CD player&&Free Wi-Fi in all rooms!&&Satellite/cable channels&&Telephone&&', 'Comforts': 'Air conditioning&&Blackout curtains&&Soundproofing&&Wake-up service&&', 'Dining, drinking, and snacking': 'Complimentary tea&&Free bottled water&&Free instant coffee&&Microwave&&Refrigerator&&', 'Layout and furnishings': 'Desk&&High floor&&Laptop workspace&&Seating area&&Separate dining area&&Separate living room&&Sofa&&', 'Clothing and laundry': 'Closet&&', 'Safety and security features': 'In-room safe box&&Laptop safe box&&Smoke detector&&', 'Guest ratings': '&&&&'}",3283.0
1062,83,8.4,Excellent,River View Family Suite,3696.0,฿,"Free WiFi ;Pay nothing until March 4, 2019 ;Free Wi-Fi ;Free cancellation before March 6, 2019 ;","{'adults': 4, 'children': 2, 'extra_bed': 0}","{'Features': '1 king bed & 1 queen bed&&Room size: 90 m²/969 ft²&&River view&&Balcony/terrace&&Non-smoking&&2 bathrooms&&Separate shower/bathtub&&Kitchenette&&2 bedrooms&&Free Wi-Fi&&', 'Bed types': '1 king bed&&', 'Bathroom and toiletries': 'Additional bathroom&&Hair dryer&&Mirror&&Towels&&', 'Entertainment ': 'DVD/CD player&&Free Wi-Fi in all rooms!&&Satellite/cable channels&&Telephone&&', 'Comforts': 'Air conditioning&&Blackout curtains&&Mosquito net&&Wake-up service&&', 'Dining, drinking, and snacking': 'Complimentary tea&&Free bottled water&&Free instant coffee&&Microwave&&Refrigerator&&', 'Layout and furnishings': 'Desk&&High floor&&Laptop workspace&&Seating area&&Separate dining area&&Separate living room&&Sofa&&', 'Clothing and laundry': 'Closet&&Clothes rack&&', 'Safety and security features': 'In-room safe box&&Laptop safe box&&Smoke detector&&', 'Guest ratings': '&&&&'}",3696.0
1063,83,8.4,Excellent,River View Family Suite,3696.0,฿,"Free WiFi ;Pay at the hotel ;Free Wi-Fi ;Free cancellation before March 6, 2019 ;","{'adults': 4, 'children': 2, 'extra_bed': 0}","{'Features': '1 king bed & 1 queen bed&&Room size: 90 m²/969 ft²&&River view&&Balcony/terrace&&Non-smoking&&2 bathrooms&&Separate shower/bathtub&&Kitchenette&&2 bedrooms&&Free Wi-Fi&&', 'Bed types': '1 king bed&&', 'Bathroom and toiletries': 'Additional bathroom&&Hair dryer&&Mirror&&Towels&&', 'Entertainment ': 'DVD/CD player&&Free Wi-Fi in all rooms!&&Satellite/cable channels&&Telephone&&', 'Comforts': 'Air conditioning&&Blackout curtains&&Mosquito net&&Wake-up service&&', 'Dining, drinking, and snacking': 'Complimentary tea&&Free bottled water&&Free instant coffee&&Microwave&&Refrigerator&&', 'Layout and furnishings': 'Desk&&High floor&&Laptop workspace&&Seating area&&Separate dining area&&Separate living room&&Sofa&&', 'Clothing and laundry': 'Closet&&Clothes rack&&', 'Safety and security features': 'In-room safe box&&Laptop safe box&&Smoke detector&&', 'Guest ratings': '&&&&'}",3696.0
1064,83,8.4,Excellent,,,,,,,
1065,84,7.5,Very good,Studio Room,1346.0,฿,Free Wi-Fi ;Extra low price! (non-refundable) ;,"{'adults': 2, 'children': 2, 'extra_bed': 0}","{'Features': 'Room size: 30 m²/323 ft²&&City view&&Balcony/terrace&&Shower&&Free Wi-Fi&&', 'Bed types': '1 double bed||2 single beds||', 'Bathroom and toiletries': 'Hair dryer&&Mirror&&Toiletries&&Towels&&', 'Entertainment ': 'Free Wi-Fi in all rooms!&&Satellite/cable channels&&Telephone&&', 'Comforts': 'Air conditioning&&Blackout curtains&&Linens&&Soundproofing&&Wake-up service&&', 'Dining, drinking, and snacking': 'Coffee/tea maker&&Complimentary tea&&Free bottled water&&Free instant coffee&&Kitchenware&&Microwave&&Mini bar&&Refrigerator&&', 'Layout and furnishings': 'Desk&&Seating area&&Sofa&&Wooden/parqueted flooring&&', 'Clothing and laundry': 'Closet&&Clothes rack&&Ironing facilities&&', 'Safety and security features': 'In-room safe box&&Laptop safe box&&Smoke detector&&', 'Guest ratings': '&&&&'}",1346.0
1066,84,7.5,Very good,Executive Suite,1721.0,฿,Free Wi-Fi ;Cancellation policy ;,"{'adults': 2, 'children': 2, 'extra_bed': 0}","{'Features': '1 double bed & 2 single beds&&Room size: 60 m²/646 ft²&&City view&&Balcony/terrace&&Separate shower/bathtub&&Kitchenette&&Free Wi-Fi&&', 'Bed types': '1 double bed&&', 'Bathroom and toiletries': 'Bathrobes&&Hair dryer&&Mirror&&Toiletries&&Towels&&Whirlpool bathtub&&', 'Entertainment ': 'Free Wi-Fi in all rooms!&&Satellite/cable channels&&Telephone&&', 'Comforts': 'Air conditioning&&Blackout curtains&&Linens&&Soundproofing&&Wake-up service&&', 'Dining, drinking, and snacking': 'Coffee/tea maker&&Complimentary tea&&Free bottled water&&Free instant coffee&&Full kitchen&&Kitchenware&&Microwave&&Mini bar&&Refrigerator&&', 'Layout and furnishings': 'Desk&&Seating area&&Separate dining area&&Separate living room&&Sofa&&Wooden/parqueted flooring&&', 'Clothing and laundry': 'Closet&&Clothes dryer&&Clothes rack&&Ironing facilities&&Washing machine&&', 'Safety and security features': 'In-room safe box&&Laptop safe box&&Smoke detector&&', 'Guest ratings': '&&&&'}",1721.0
